Date,Attribute,Volume,Diff,Price,Key Comp,Site,Product
2/18/2022,Morning Commute,358.2058508,0,2.54,3001,1001,Diesel
2/18/2022,Lunch Rush,235.6122952,0,2.55,3004,1001,Diesel
2/18/2022,Evening Commute,227.328106,1,2.57,3001,1001,Diesel
2/18/2022,Overnight,658.2197171,-1,2.58,3002,1001,Diesel
2/19/2022,Morning Commute,671.5775277,1,2.6,3004,1001,Diesel
2/19/2022,Lunch Rush,477.9870487,0,2.58,3001,1001,Diesel
2/19/2022,Evening Commute,524.1533298,-2,2.6,3004,1001,Diesel
2/19/2022,Overnight,1286.621094,-1,2.62,3002,1001,Diesel
2/20/2022,Morning Commute,178.0578732,-1,2.63,3004,1001,Diesel
2/20/2022,Lunch Rush,124.5356113,-2,2.61,3001,1001,Diesel
2/20/2022,Evening Commute,108.2493932,1,2.63,3004,1001,Diesel
2/20/2022,Overnight,283.7786332,0,2.65,3002,1001,Diesel
2/21/2022,Morning Commute,135.5414233,1,2.64,3001,1001,Diesel
2/21/2022,Lunch Rush,80.42039593,3,2.63,3004,1001,Diesel
2/21/2022,Evening Commute,105.0724363,-2,2.64,3001,1001,Diesel
2/21/2022,Overnight,260.403235,-1,2.62,3002,1001,Diesel
2/22/2022,Morning Commute,134.2077044,-1,2.62,3001,1001,Diesel
2/22/2022,Lunch Rush,84.56144759,0,2.62,3004,1001,Diesel
2/22/2022,Evening Commute,81.24378982,1,2.63,3001,1001,Diesel
2/22/2022,Overnight,234.7874317,-1,2.65,3002,1001,Diesel
2/23/2022,Morning Commute,156.0961677,-2,2.63,3001,1001,Diesel
2/23/2022,Lunch Rush,80.20801729,3,2.61,3004,1001,Diesel
2/23/2022,Evening Commute,99.6667362,-1,2.63,3001,1001,Diesel
2/23/2022,Overnight,261.4343143,-1,2.65,3002,1001,Diesel
2/24/2022,Morning Commute,196.2546458,-3,2.63,3001,1001,Diesel
2/24/2022,Lunch Rush,124.064017,-2,2.63,3004,1001,Diesel
2/24/2022,Evening Commute,108.6612561,1,2.61,3001,1001,Diesel
2/24/2022,Overnight,290.1101714,0,2.61,3002,1001,Diesel
2/25/2022,Morning Commute,354.8672871,0,2.63,3001,1001,Diesel
2/25/2022,Lunch Rush,259.3448972,-2,2.62,3004,1001,Diesel
2/25/2022,Evening Commute,203.5753565,3,2.63,3001,1001,Diesel
2/25/2022,Overnight,655.1857365,-1,2.61,3002,1001,Diesel
2/26/2022,Morning Commute,607.5439453,3,2.62,3004,1001,Diesel
2/26/2022,Lunch Rush,427.1726145,2,2.62,3001,1001,Diesel
2/26/2022,Evening Commute,518.343731,-2,2.62,3004,1001,Diesel
2/26/2022,Overnight,1172.43202,0,2.63,3002,1001,Diesel
2/27/2022,Morning Commute,187.6754968,-2,2.63,3004,1001,Diesel
2/27/2022,Lunch Rush,124.0748255,-2,2.62,3001,1001,Diesel
2/27/2022,Evening Commute,103.3559618,2,2.62,3004,1001,Diesel
2/27/2022,Overnight,309.6167703,-1,2.63,3002,1001,Diesel
2/28/2022,Morning Commute,156.3471822,-2,2.64,3001,1001,Diesel
2/28/2022,Lunch Rush,95.36085407,0,2.65,3004,1001,Diesel
2/28/2022,Evening Commute,98.67832221,-1,2.64,3001,1001,Diesel
2/28/2022,Overnight,238.1982896,0,2.64,3002,1001,Diesel
3/1/2022,Morning Commute,104.113491,1,2.65,3001,1001,Diesel
3/1/2022,Lunch Rush,69.95108754,1,2.66,3004,1001,Diesel
3/1/2022,Evening Commute,85.02202569,-3,2.65,3001,1001,Diesel
3/1/2022,Overnight,180.8932978,0,2.64,3002,1001,Diesel
3/2/2022,Morning Commute,135.7526395,-2,2.63,3001,1001,Diesel
3/2/2022,Lunch Rush,77.80619923,1,2.62,3004,1001,Diesel
3/2/2022,Evening Commute,77.82709626,1,2.6,3001,1001,Diesel
3/2/2022,Overnight,183.7115286,1,2.6,3002,1001,Diesel
3/3/2022,Morning Commute,170.3191546,-3,2.6,3001,1001,Diesel
3/3/2022,Lunch Rush,83.54927676,3,2.61,3004,1001,Diesel
3/3/2022,Evening Commute,112.4938762,-3,2.61,3001,1001,Diesel
3/3/2022,Overnight,241.778639,0,2.59,3002,1001,Diesel
3/4/2022,Morning Commute,353.1767118,-3,2.59,3001,1001,Diesel
3/4/2022,Lunch Rush,196.4372054,1,2.57,3004,1001,Diesel
3/4/2022,Evening Commute,204.561438,0,2.58,3001,1001,Diesel
3/4/2022,Overnight,513.72378,0,2.58,3002,1001,Diesel
3/5/2022,Morning Commute,650.0051963,-1,2.57,3004,1001,Diesel
3/5/2022,Lunch Rush,371.7991412,2,2.59,3001,1001,Diesel
3/5/2022,Evening Commute,369.0497476,2,2.58,3004,1001,Diesel
3/5/2022,Overnight,1004.081812,0,2.57,3002,1001,Diesel
3/6/2022,Morning Commute,168.6781232,-3,2.57,3004,1001,Diesel
3/6/2022,Lunch Rush,97.73319745,0,2.58,3001,1001,Diesel
3/6/2022,Evening Commute,87.73999178,2,2.56,3004,1001,Diesel
3/6/2022,Overnight,267.5409895,-1,2.56,3002,1001,Diesel
3/7/2022,Morning Commute,130.1768202,-1,2.55,3001,1001,Diesel
3/7/2022,Lunch Rush,93.86700102,-3,2.57,3004,1001,Diesel
3/7/2022,Evening Commute,73.98941813,2,2.55,3001,1001,Diesel
3/7/2022,Overnight,203.799311,0,2.53,3002,1001,Diesel
3/8/2022,Morning Commute,116.660744,-1,2.51,3001,1001,Diesel
3/8/2022,Lunch Rush,66.26485142,2,2.5,3004,1001,Diesel
3/8/2022,Evening Commute,70.19447648,1,2.48,3001,1001,Diesel
3/8/2022,Overnight,168.312671,1,2.5,3002,1001,Diesel
3/9/2022,Morning Commute,134.5270902,-2,2.5,3001,1001,Diesel
3/9/2022,Lunch Rush,93.68917139,-3,2.49,3004,1001,Diesel
3/9/2022,Evening Commute,81.16488465,0,2.51,3001,1001,Diesel
3/9/2022,Overnight,182.0008404,1,2.5,3002,1001,Diesel
3/10/2022,Morning Commute,124.6984793,3,2.5,3001,1001,Diesel
3/10/2022,Lunch Rush,93.41513347,1,2.52,3004,1001,Diesel
3/10/2022,Evening Commute,84.13586869,3,2.54,3001,1001,Diesel
3/10/2022,Overnight,245.5966493,0,2.53,3002,1001,Diesel
3/11/2022,Morning Commute,322.1891818,-1,2.52,3001,1001,Diesel
3/11/2022,Lunch Rush,214.3185072,-1,2.52,3004,1001,Diesel
3/11/2022,Evening Commute,225.1173549,-2,2.5,3001,1001,Diesel
3/11/2022,Overnight,457.9061735,1,2.5,3002,1001,Diesel
3/12/2022,Morning Commute,706.9035071,-3,2.5,3004,1001,Diesel
3/12/2022,Lunch Rush,432.9577828,-1,2.52,3001,1001,Diesel
3/12/2022,Evening Commute,452.6071373,-2,2.5,3004,1001,Diesel
3/12/2022,Overnight,934.5582122,1,2.5,3002,1001,Diesel
3/13/2022,Morning Commute,133.0577831,2,2.49,3004,1001,Diesel
3/13/2022,Lunch Rush,89.22491015,2,2.47,3001,1001,Diesel
3/13/2022,Evening Commute,97.91020758,0,2.46,3004,1001,Diesel
3/13/2022,Overnight,273.0356792,-1,2.44,3002,1001,Diesel
3/14/2022,Morning Commute,103.4212461,3,2.42,3001,1001,Diesel
3/14/2022,Lunch Rush,85.97161133,-1,2.42,3004,1001,Diesel
3/14/2022,Evening Commute,82.71741106,0,2.41,3001,1001,Diesel
3/14/2022,Overnight,207.1981515,0,2.43,3002,1001,Diesel
3/15/2022,Morning Commute,116.696146,-1,2.41,3001,1001,Diesel
3/15/2022,Lunch Rush,66.11734297,2,2.43,3004,1001,Diesel
3/15/2022,Evening Commute,62.13535241,3,2.42,3001,1001,Diesel
3/15/2022,Overnight,205.075464,-1,2.43,3002,1001,Diesel
3/16/2022,Morning Commute,135.4041508,-2,2.42,3001,1001,Diesel
3/16/2022,Lunch Rush,81.23986811,0,2.43,3004,1001,Diesel
3/16/2022,Evening Commute,73.25269538,2,2.43,3001,1001,Diesel
3/16/2022,Overnight,222.5615662,-1,2.44,3002,1001,Diesel
3/17/2022,Morning Commute,170.0322507,-3,2.44,3001,1001,Diesel
3/17/2022,Lunch Rush,83.25966851,3,2.42,3004,1001,Diesel
3/17/2022,Evening Commute,93.03603676,1,2.42,3001,1001,Diesel
3/17/2022,Overnight,271.531093,-1,2.4,3002,1001,Diesel
3/18/2022,Morning Commute,351.892159,-3,2.41,3001,1001,Diesel
3/18/2022,Lunch Rush,214.5684521,-1,2.4,3004,1001,Diesel
3/18/2022,Evening Commute,174.4584466,3,2.42,3001,1001,Diesel
3/18/2022,Overnight,515.9056758,0,2.42,3002,1001,Diesel
3/19/2022,Morning Commute,551.405018,2,2.42,3004,1001,Diesel
3/19/2022,Lunch Rush,349.6974587,3,2.44,3001,1001,Diesel
3/19/2022,Evening Commute,389.5923477,1,2.46,3004,1001,Diesel
3/19/2022,Overnight,1124.659725,-1,2.48,3002,1001,Diesel
3/20/2022,Morning Commute,162.7305825,-2,2.49,3004,1001,Diesel
3/20/2022,Lunch Rush,112.2598294,-3,2.47,3001,1001,Diesel
3/20/2022,Evening Commute,94.11727369,1,2.48,3004,1001,Diesel
3/20/2022,Overnight,269.0037816,-1,2.5,3002,1001,Diesel
3/21/2022,Morning Commute,116.0080191,1,2.5,3001,1001,Diesel
3/21/2022,Lunch Rush,74.21436851,2,2.5,3004,1001,Diesel
3/21/2022,Evening Commute,94.03089929,-3,2.5,3001,1001,Diesel
3/21/2022,Overnight,205.1883489,0,2.5,3002,1001,Diesel
3/22/2022,Morning Commute,93.48403221,3,2.52,3001,1001,Diesel
3/22/2022,Lunch Rush,77.12552969,-1,2.51,3004,1001,Diesel
3/22/2022,Evening Commute,73.56098804,0,2.52,3001,1001,Diesel
3/22/2022,Overnight,183.7051775,0,2.54,3002,1001,Diesel
3/23/2022,Morning Commute,111.4592273,2,2.55,3001,1001,Diesel
3/23/2022,Lunch Rush,90.88774011,-2,2.55,3004,1001,Diesel
3/23/2022,Evening Commute,89.44010859,-2,2.56,3001,1001,Diesel
3/23/2022,Overnight,204.9793786,0,2.55,3002,1001,Diesel
3/24/2022,Morning Commute,163.5699056,-2,2.56,3001,1001,Diesel
3/24/2022,Lunch Rush,92.96277423,1,2.56,3004,1001,Diesel
3/24/2022,Evening Commute,107.2356917,-2,2.56,3001,1001,Diesel
3/24/2022,Overnight,218.0764898,1,2.58,3002,1001,Diesel
3/25/2022,Morning Commute,261.9412,3,2.58,3001,1001,Diesel
3/25/2022,Lunch Rush,216.8722473,-1,2.59,3004,1001,Diesel
3/25/2022,Evening Commute,173.8315357,3,2.61,3001,1001,Diesel
3/25/2022,Overnight,572.5171646,-1,2.59,3002,1001,Diesel
3/26/2022,Morning Commute,681.1878677,-2,2.59,3004,1001,Diesel
3/26/2022,Lunch Rush,371.8769929,2,2.57,3001,1001,Diesel
3/26/2022,Evening Commute,372.2846898,2,2.59,3004,1001,Diesel
3/26/2022,Overnight,1139.133991,-1,2.59,3002,1001,Diesel
3/27/2022,Morning Commute,156.0418119,-1,2.6,3004,1001,Diesel
3/27/2022,Lunch Rush,88.47409215,2,2.62,3001,1001,Diesel
3/27/2022,Evening Commute,93.12650861,1,2.6,3004,1001,Diesel
3/27/2022,Overnight,242.4030914,0,2.62,3002,1001,Diesel
3/28/2022,Morning Commute,130.2284481,-1,2.62,3001,1001,Diesel
3/28/2022,Lunch Rush,73.16091235,2,2.62,3004,1001,Diesel
3/28/2022,Evening Commute,73.26662674,2,2.61,3001,1001,Diesel
3/28/2022,Overnight,202.0046249,0,2.59,3002,1001,Diesel
3/29/2022,Morning Commute,127.0556643,-3,2.59,3001,1001,Diesel
3/29/2022,Lunch Rush,76.96253285,-1,2.57,3004,1001,Diesel
3/29/2022,Evening Commute,77.71371963,-1,2.57,3001,1001,Diesel
3/29/2022,Overnight,183.1870541,0,2.59,3002,1001,Diesel
3/30/2022,Morning Commute,109.8556876,2,2.59,3001,1001,Diesel
3/30/2022,Lunch Rush,77.17109341,1,2.58,3004,1001,Diesel
3/30/2022,Evening Commute,73.88984993,2,2.6,3001,1001,Diesel
3/30/2022,Overnight,221.71749,-1,2.58,3002,1001,Diesel
3/31/2022,Morning Commute,146.8380223,0,2.6,3001,1001,Diesel
3/31/2022,Lunch Rush,92.49615584,1,2.6,3004,1001,Diesel
3/31/2022,Evening Commute,112.188042,-3,2.58,3001,1001,Diesel
3/31/2022,Overnight,243.7503352,0,2.56,3002,1001,Diesel
4/1/2022,Morning Commute,262.5034113,3,2.54,3001,1001,Diesel
4/1/2022,Lunch Rush,206.305511,0,2.53,3004,1001,Diesel
4/1/2022,Evening Commute,215.7620201,-1,2.55,3001,1001,Diesel
4/1/2022,Overnight,515.3890524,0,2.56,3002,1001,Diesel
4/2/2022,Morning Commute,560.074883,2,2.58,3004,1001,Diesel
4/2/2022,Lunch Rush,396.5820942,1,2.6,3001,1001,Diesel
4/2/2022,Evening Commute,432.3820314,-1,2.62,3004,1001,Diesel
4/2/2022,Overnight,1148.219513,-1,2.63,3002,1001,Diesel
4/3/2022,Morning Commute,163.7009808,-2,2.61,3004,1001,Diesel
4/3/2022,Lunch Rush,94.40713849,1,2.63,3001,1001,Diesel
4/3/2022,Evening Commute,113.2493674,-3,2.61,3004,1001,Diesel
4/3/2022,Overnight,218.9725608,1,2.59,3002,1001,Diesel
4/4/2022,Morning Commute,110.6392964,2,2.58,3001,1001,Diesel
4/4/2022,Lunch Rush,87.54155571,-1,2.56,3004,1001,Diesel
4/4/2022,Evening Commute,95.26140818,-3,2.58,3001,1001,Diesel
4/4/2022,Overnight,226.1313078,-1,2.6,3002,1001,Diesel
4/5/2022,Morning Commute,95.19117696,3,2.58,3001,1001,Diesel
4/5/2022,Lunch Rush,63.60070955,3,2.57,3004,1001,Diesel
4/5/2022,Evening Commute,66.26635352,2,2.55,3001,1001,Diesel
4/5/2022,Overnight,187.2723739,0,2.55,3002,1001,Diesel
4/6/2022,Morning Commute,117.7068689,1,2.56,3001,1001,Diesel
4/6/2022,Lunch Rush,86.47103091,-1,2.56,3004,1001,Diesel
4/6/2022,Evening Commute,86.95522734,-1,2.56,3001,1001,Diesel
4/6/2022,Overnight,225.0128182,-1,2.56,3002,1001,Diesel
4/7/2022,Morning Commute,135.0692182,2,2.56,3001,1001,Diesel
4/7/2022,Lunch Rush,88.42758142,2,2.56,3004,1001,Diesel
4/7/2022,Evening Commute,100.0140586,0,2.54,3001,1001,Diesel
4/7/2022,Overnight,276.3988356,-1,2.56,3002,1001,Diesel
4/8/2022,Morning Commute,294.9850937,1,2.55,3001,1001,Diesel
4/8/2022,Lunch Rush,206.6125271,0,2.55,3004,1001,Diesel
4/8/2022,Evening Commute,228.0106184,-2,2.57,3001,1001,Diesel
4/8/2022,Overnight,471.6418435,1,2.55,3002,1001,Diesel
4/9/2022,Morning Commute,553.2212914,2,2.53,3004,1001,Diesel
4/9/2022,Lunch Rush,438.0282331,-1,2.55,3001,1001,Diesel
4/9/2022,Evening Commute,456.5649758,-2,2.56,3004,1001,Diesel
4/9/2022,Overnight,1039.730157,0,2.57,3002,1001,Diesel
4/10/2022,Morning Commute,170.6875507,-3,2.56,3004,1001,Diesel
4/10/2022,Lunch Rush,84.96667273,3,2.57,3001,1001,Diesel
4/10/2022,Evening Commute,108.8412365,-2,2.56,3004,1001,Diesel
4/10/2022,Overnight,268.6136518,-1,2.55,3002,1001,Diesel
4/11/2022,Morning Commute,118.0963762,1,2.53,3001,1001,Diesel
4/11/2022,Lunch Rush,90.9383735,-2,2.52,3004,1001,Diesel
4/11/2022,Evening Commute,70.36271315,3,2.54,3001,1001,Diesel
4/11/2022,Overnight,230.692099,-1,2.52,3002,1001,Diesel
4/12/2022,Morning Commute,94.02674865,3,2.53,3001,1001,Diesel
4/12/2022,Lunch Rush,63.19098262,3,2.51,3004,1001,Diesel
4/12/2022,Evening Commute,82.4600569,-2,2.49,3001,1001,Diesel
4/12/2022,Overnight,188.4613635,0,2.51,3002,1001,Diesel
4/13/2022,Morning Commute,129.232067,-1,2.51,3001,1001,Diesel
4/13/2022,Lunch Rush,95.26430261,-3,2.52,3004,1001,Diesel
4/13/2022,Evening Commute,95.39579233,-3,2.51,3001,1001,Diesel
4/13/2022,Overnight,189.8455203,1,2.52,3002,1001,Diesel
4/14/2022,Morning Commute,150.2897736,0,2.52,3001,1001,Diesel
4/14/2022,Lunch Rush,88.91235673,2,2.5,3004,1001,Diesel
4/14/2022,Evening Commute,98.43122013,0,2.49,3001,1001,Diesel
4/14/2022,Overnight,269.4001092,-1,2.47,3002,1001,Diesel
4/15/2022,Morning Commute,295.7355775,1,2.45,3001,1001,Diesel
4/15/2022,Lunch Rush,216.2778485,-1,2.47,3004,1001,Diesel
4/15/2022,Evening Commute,226.2718943,-2,2.47,3001,1001,Diesel
4/15/2022,Overnight,465.9718662,1,2.45,3002,1001,Diesel
4/16/2022,Morning Commute,621.2362101,0,2.43,3004,1001,Diesel
4/16/2022,Lunch Rush,353.3889615,3,2.41,3001,1001,Diesel
4/16/2022,Evening Commute,368.5598981,2,2.4,3004,1001,Diesel
4/16/2022,Overnight,941.5056813,1,2.4,3002,1001,Diesel
4/17/2022,Morning Commute,133.0834753,2,2.41,3004,1001,Diesel
4/17/2022,Lunch Rush,94.96286863,1,2.39,3001,1001,Diesel
4/17/2022,Evening Commute,84.81930501,3,2.41,3004,1001,Diesel
4/17/2022,Overnight,269.5464845,-1,2.41,3002,1001,Diesel
4/18/2022,Morning Commute,111.6843916,2,2.39,3001,1001,Diesel
4/18/2022,Lunch Rush,78.10613453,1,2.38,3004,1001,Diesel
4/18/2022,Evening Commute,70.49172194,3,2.37,3001,1001,Diesel
4/18/2022,Overnight,228.8065861,-1,2.37,3002,1001,Diesel
4/19/2022,Morning Commute,112.5375862,0,2.37,3001,1001,Diesel
4/19/2022,Lunch Rush,63.05291841,3,2.36,3004,1001,Diesel
4/19/2022,Evening Commute,62.96620962,3,2.38,3001,1001,Diesel
4/19/2022,Overnight,207.7010387,-1,2.37,3002,1001,Diesel
4/20/2022,Morning Commute,105.0243132,3,2.38,3001,1001,Diesel
4/20/2022,Lunch Rush,86.27545029,-1,2.38,3004,1001,Diesel
4/20/2022,Evening Commute,83.07669407,0,2.4,3001,1001,Diesel
4/20/2022,Overnight,206.7758555,0,2.41,3002,1001,Diesel
4/21/2022,Morning Commute,149.0825491,0,2.43,3001,1001,Diesel
4/21/2022,Lunch Rush,114.2834224,-3,2.41,3004,1001,Diesel
4/21/2022,Evening Commute,84.20750566,3,2.41,3001,1001,Diesel
4/21/2022,Overnight,222.8329005,1,2.4,3002,1001,Diesel
4/22/2022,Morning Commute,307.402189,0,2.4,3001,1001,Diesel
4/22/2022,Lunch Rush,207.347505,0,2.39,3004,1001,Diesel
4/22/2022,Evening Commute,228.5564248,-2,2.39,3001,1001,Diesel
4/22/2022,Overnight,513.6265527,0,2.4,3002,1001,Diesel
4/23/2022,Morning Commute,717.0283323,-3,2.38,3004,1001,Diesel
4/23/2022,Lunch Rush,349.8205455,3,2.37,3001,1001,Diesel
4/23/2022,Evening Commute,457.2410314,-2,2.36,3004,1001,Diesel
4/23/2022,Overnight,916.9960801,1,2.34,3002,1001,Diesel
4/24/2022,Morning Commute,163.0087991,-2,2.34,3004,1001,Diesel
4/24/2022,Lunch Rush,113.5833016,-3,2.33,3001,1001,Diesel
4/24/2022,Evening Commute,108.5241726,-2,2.31,3004,1001,Diesel
4/24/2022,Overnight,244.3351913,0,2.31,3002,1001,Diesel
4/25/2022,Morning Commute,111.087726,2,2.32,3001,1001,Diesel
4/25/2022,Lunch Rush,69.80243463,3,2.33,3004,1001,Diesel
4/25/2022,Evening Commute,91.27536759,-2,2.35,3001,1001,Diesel
4/25/2022,Overnight,187.470022,1,2.36,3002,1001,Diesel
4/26/2022,Morning Commute,118.0889954,-1,2.35,3001,1001,Diesel
4/26/2022,Lunch Rush,77.42238799,-1,2.35,3004,1001,Diesel
4/26/2022,Evening Commute,85.30767768,-3,2.35,3001,1001,Diesel
4/26/2022,Overnight,207.4684507,-1,2.37,3002,1001,Diesel
4/27/2022,Morning Commute,142.5888176,-3,2.37,3001,1001,Diesel
4/27/2022,Lunch Rush,69.7916839,3,2.38,3004,1001,Diesel
4/27/2022,Evening Commute,77.98498205,1,2.36,3001,1001,Diesel
4/27/2022,Overnight,184.5115033,1,2.34,3002,1001,Diesel
4/28/2022,Morning Commute,162.4855692,-2,2.32,3001,1001,Diesel
4/28/2022,Lunch Rush,83.40864359,3,2.31,3004,1001,Diesel
4/28/2022,Evening Commute,89.77423463,2,2.33,3001,1001,Diesel
4/28/2022,Overnight,276.5749822,-1,2.35,3002,1001,Diesel
4/29/2022,Morning Commute,358.8568457,-3,2.37,3001,1001,Diesel
4/29/2022,Lunch Rush,174.7169663,3,2.35,3004,1001,Diesel
4/29/2022,Evening Commute,228.6618647,-2,2.37,3001,1001,Diesel
4/29/2022,Overnight,512.148327,0,2.35,3002,1001,Diesel
4/30/2022,Morning Commute,626.4275731,0,2.35,3004,1001,Diesel
4/30/2022,Lunch Rush,455.2087296,-2,2.37,3001,1001,Diesel
4/30/2022,Evening Commute,454.3424687,-2,2.39,3004,1001,Diesel
4/30/2022,Overnight,1139.12274,-1,2.38,3002,1001,Diesel
5/1/2022,Morning Commute,165.9795902,1,2.36,3004,1001,Diesel
5/1/2022,Lunch Rush,99.68781848,3,2.35,3001,1001,Diesel
5/1/2022,Evening Commute,98.33328863,3,2.34,3004,1001,Diesel
5/1/2022,Overnight,257.1863434,1,2.33,3002,1001,Diesel
5/2/2022,Morning Commute,152.0548374,-1,2.34,3001,1001,Diesel
5/2/2022,Lunch Rush,91.53681453,1,2.36,3004,1001,Diesel
5/2/2022,Evening Commute,96.98941217,0,2.35,3001,1001,Diesel
5/2/2022,Overnight,243.1660006,0,2.34,3002,1001,Diesel
5/3/2022,Morning Commute,123.2949029,1,2.33,3001,1001,Diesel
5/3/2022,Lunch Rush,91.42030521,-1,2.33,3004,1001,Diesel
5/3/2022,Evening Commute,96.66801883,-2,2.31,3001,1001,Diesel
5/3/2022,Overnight,237.495977,-1,2.29,3002,1001,Diesel
5/4/2022,Morning Commute,131.2778255,2,2.29,3001,1001,Diesel
5/4/2022,Lunch Rush,87.68077235,2,2.31,3004,1001,Diesel
5/4/2022,Evening Commute,86.96651111,2,2.29,3001,1001,Diesel
5/4/2022,Overnight,238.3792398,0,2.31,3002,1001,Diesel
5/5/2022,Morning Commute,175.1797592,0,2.33,3001,1001,Diesel
5/5/2022,Lunch Rush,104.1297002,2,2.31,3004,1001,Diesel
5/5/2022,Evening Commute,126.9852849,-2,2.32,3001,1001,Diesel
5/5/2022,Overnight,286.1625901,0,2.33,3002,1001,Diesel
5/6/2022,Morning Commute,402.3512232,-2,2.33,3001,1001,Diesel
5/6/2022,Lunch Rush,230.4957327,1,2.32,3004,1001,Diesel
5/6/2022,Evening Commute,244.5255182,0,2.3,3001,1001,Diesel
5/6/2022,Overnight,601.637977,0,2.28,3002,1001,Diesel
5/7/2022,Morning Commute,765.122689,-1,2.3,3004,1001,Diesel
5/7/2022,Lunch Rush,510.3820245,-1,2.32,3001,1001,Diesel
5/7/2022,Evening Commute,553.3514962,-3,2.3,3004,1001,Diesel
5/7/2022,Overnight,1328.913295,-1,2.29,3002,1001,Diesel
5/8/2022,Morning Commute,146.7939039,3,2.29,3004,1001,Diesel
5/8/2022,Lunch Rush,99.05035849,3,2.29,3001,1001,Diesel
5/8/2022,Evening Commute,127.7813835,-2,2.31,3004,1001,Diesel
5/8/2022,Overnight,292.7609112,0,2.31,3002,1001,Diesel
5/9/2022,Morning Commute,138.9286528,1,2.29,3001,1001,Diesel
5/9/2022,Lunch Rush,86.38396449,2,2.3,3004,1001,Diesel
5/9/2022,Evening Commute,96.30130016,0,2.29,3001,1001,Diesel
5/9/2022,Overnight,237.4737018,0,2.29,3002,1001,Diesel
5/10/2022,Morning Commute,116.5575551,2,2.29,3001,1001,Diesel
5/10/2022,Lunch Rush,96.60831143,-2,2.29,3004,1001,Diesel
5/10/2022,Evening Commute,86.61189857,0,2.28,3001,1001,Diesel
5/10/2022,Overnight,191.7784155,1,2.3,3002,1001,Diesel
5/11/2022,Morning Commute,138.213181,1,2.3,3001,1001,Diesel
5/11/2022,Lunch Rush,106.7600216,-2,2.32,3004,1001,Diesel
5/11/2022,Evening Commute,82.82960688,3,2.32,3001,1001,Diesel
5/11/2022,Overnight,222.2103023,1,2.34,3002,1001,Diesel
5/12/2022,Morning Commute,190.5624765,-2,2.35,3001,1001,Diesel
5/12/2022,Lunch Rush,111.3172504,1,2.35,3004,1001,Diesel
5/12/2022,Evening Commute,103.491078,2,2.35,3001,1001,Diesel
5/12/2022,Overnight,316.0308159,-1,2.37,3002,1001,Diesel
5/13/2022,Morning Commute,311.9983875,3,2.38,3001,1001,Diesel
5/13/2022,Lunch Rush,279.4383653,-3,2.36,3004,1001,Diesel
5/13/2022,Evening Commute,216.9586663,2,2.34,3001,1001,Diesel
5/13/2022,Overnight,540.7381271,1,2.36,3002,1001,Diesel
5/14/2022,Morning Commute,830.6410248,-3,2.35,3004,1001,Diesel
5/14/2022,Lunch Rush,434.028709,2,2.34,3001,1001,Diesel
5/14/2022,Evening Commute,535.5821294,-2,2.33,3004,1001,Diesel
5/14/2022,Overnight,1065.447748,1,2.34,3002,1001,Diesel
5/15/2022,Morning Commute,147.3534973,3,2.33,3004,1001,Diesel
5/15/2022,Lunch Rush,115.5080996,0,2.34,3001,1001,Diesel
5/15/2022,Evening Commute,115.7765649,0,2.32,3004,1001,Diesel
5/15/2022,Overnight,258.5838742,1,2.31,3002,1001,Diesel
5/16/2022,Morning Commute,139.2526127,1,2.32,3001,1001,Diesel
5/16/2022,Lunch Rush,96.70709739,0,2.3,3004,1001,Diesel
5/16/2022,Evening Commute,86.56216662,2,2.32,3001,1001,Diesel
5/16/2022,Overnight,265.7172859,-1,2.3,3002,1001,Diesel
5/17/2022,Morning Commute,149.0969969,-3,2.32,3001,1001,Diesel
5/17/2022,Lunch Rush,74.44510004,3,2.31,3004,1001,Diesel
5/17/2022,Evening Commute,73.34508931,3,2.31,3001,1001,Diesel
5/17/2022,Overnight,219.8212801,0,2.32,3002,1001,Diesel
5/18/2022,Morning Commute,151.6553353,-1,2.32,3001,1001,Diesel
5/18/2022,Lunch Rush,107.1120677,-2,2.31,3004,1001,Diesel
5/18/2022,Evening Commute,81.61802613,3,2.32,3001,1001,Diesel
5/18/2022,Overnight,239.8295532,0,2.34,3002,1001,Diesel
5/19/2022,Morning Commute,201.3769243,-3,2.32,3001,1001,Diesel
5/19/2022,Lunch Rush,133.0274992,-3,2.34,3004,1001,Diesel
5/19/2022,Evening Commute,134.4122459,-3,2.36,3001,1001,Diesel
5/19/2022,Overnight,257.7209498,1,2.35,3002,1001,Diesel
5/20/2022,Morning Commute,328.3089665,2,2.35,3001,1001,Diesel
5/20/2022,Lunch Rush,240.0692545,0,2.35,3004,1001,Diesel
5/20/2022,Evening Commute,204.7847494,3,2.35,3001,1001,Diesel
5/20/2022,Overnight,674.9163374,-1,2.36,3002,1001,Diesel
5/21/2022,Morning Commute,692.0174462,1,2.36,3004,1001,Diesel
5/21/2022,Lunch Rush,486.0075572,0,2.36,3001,1001,Diesel
5/21/2022,Evening Commute,511.2003984,-1,2.37,3004,1001,Diesel
5/21/2022,Overnight,1320.765874,-1,2.36,3002,1001,Diesel
5/22/2022,Morning Commute,191.7112991,-2,2.34,3004,1001,Diesel
5/22/2022,Lunch Rush,133.7736237,-3,2.32,3001,1001,Diesel
5/22/2022,Evening Commute,128.5077509,-2,2.33,3004,1001,Diesel
5/22/2022,Overnight,262.8316705,1,2.32,3002,1001,Diesel
